-30961	-24766	-30245
-30954	-25015	-29778
-30914	-26e3	-30228
-30875	-25368	-30552
-30859	-25507	-30334
-30856	-25228	-30792
-30825	-24979	-31018
-30818	-25367	-31351
-30797	-26080	-29622
-30793	-25493	-30521
-30777	-25632	-30303
-30777	-25442	-30766
-30767	-25645	-30639
-30766	-25907	-30509
-30759	-26219	-30181
-30757	-25848	-31004
-30739	-25581	-31325
-30718	-26140	-30646
-30704	-25907	-30754
-30694	-25959	-30651
-30685	-26520	-29028
-30684	-25269	-31898
-30681	-26247	-30946
-30670	-25274	-31632
-30664	-25536	-31336
-30662	-25386	-31462
-30654	-26347	-29915
-30635	-25689	-31140
-30628	-26288	-30201
-30622	-25800	-31519
-30612	-25940	-31253
-30606	-26580	-30052
-30603	-26602	-29330
-30599	-26372	-30915
-30596	-26051	-31706
-30580	-26190	-31488
-30572	-26603	-30501
-30566	-26819	-29822
-30565	-26761	-30148
-30543	-25721	-31743
-30537	-26903	-30536
-30531	-26235	-31044
-30529	-25488	-31851
-30526	-26466	-30899
-30517	-26265	-31680
-30514	-25301	-31869
-30510	-26786	-31148
-30503	-25739	-32038
-30476	-26153	-32026
-30473	-26901	-30665
-30454	-26376	-31327
-30442	-26220	-31691
-30441	-26270	-31659
-30428	-26679	-31913
-30426	-25544	-32175
-30398	-27226	-30554
-30389	-26810	-30817
-30380	-26751	-31312
-30376	-26010	-32129
-30369	-26172	-31961
-30358	-25743	-32450
-30347	-25758	-32149
-30341	-27043	-30954
-30321	-26405	-32098
-30318	-27120	-30618
-30317	-26862	-30959
-30316	-27119	-31319
-30309	-26919	-31399
-30307	-26172	-32206
-30297	-26224	-32103
-30287	-25219	-32480
-30277	-27250	-30223
-30276	-25860	-32293
-30258	-27399	-29646
-30250	-27133	-30835
-30247	-26812	-31626
-30246	-26360	-32109
-30244	-27421	-29465
-30230	-26495	-31979
-30229	-27483	-30360
-30228	-26093	-32430
-30221	-25375	-32525
-30220	-27333	-31632
-30210	-25650	-32731
-30204	-25912	-32435
-30199	-25673	-32556
-30186	-26410	-32542
-30161	-26826	-31680
-30138	-26429	-32012
-30135	-25605	-32742
-30118	-25827	-32611
-30099	-26826	-31925
-30094	-27488	-30804
-30093	-26098	-32874
-30089	-26878	-31822
-30087	-26131	-32629
-30074	-26850	-31948
-30074	-26427	-32141
-30071	-26611	-32143
-30069	-24864	-32949
-30058	-26418	-32151
-30052	-27010	-31718
-30031	-26629	-32495
-30020	-27040	-31899
-30020	-26747	-32149
-30017	-27550	-29846
-30006	-27045	-31633
-30001	-27499	-31223
-29999	-26752	-32030
-29998	-27521	-30501
-29991	-27538	-30196
-29977	-27627	-30540
-29973	-27224	-31692
-29961	-27738	-30993
-29960	-27680	-31319
-29954	-26830	-32337
-29949	-27043	-31697
-29943	-27771	-30333
-29934	-27097	-31775
-29912	-26869	-31981
-29910	-26122	-32788
-29899	-26391	-32681
-29898	-27849	-30640
-29894	-25816	-33026
-29890	-27091	-31858
-29884	-25498	-33169
-29878	-27211	-31784
-29871	-27833	-31002
-29871	-25532	-33134
-29866	-27504	-31667
-29865	-28067	-29946
-29864	-26899	-32012
-29861	-26518	-32669
-29853	-25929	-32963
-29851	-27297	-31705
-29850	-27072	-31870
-29849	-26953	-32090
-29847	-26556	-32522
-29846	-27718	-31176
-29845	-25862	-33258
-29842	-27270	-31743
-29838	-27229	-32136
-29823	-27283	-32214
-29815	-26030	-33e3
-29811	-27305	-31832
-29807	-26564	-32649
-29800	-26999	-32322
-29794	-28075	-29932
-29791	-27406	-31749
-29783	-26393	-32879
-29768	-27909	-30200
-29767	-27941	-30817
-29767	-26532	-32661
-29765	-27878	-31411
-29756	-26646	-32403
-29747	-27303	-31961
-29741	-27697	-31416
-29740	-25985	-33011
-29723	-27430	-31737
-29717	-26722	-32429
-29716	-27302	-32149
-29712	-27620	-31723
-29712	-26561	-32966
-29711	-27723	-31620
-29702	-27989	-31058
-29702	-26776	-32507
-29701	-28085	-30680
-29694	-25523	-33293
-29690	-26081	-33211
-29688	-27439	-31728
-29675	-27973	-31420
-29670	-27050	-32281
-29653	-28318	-30817
-29653	-27413	-31796
-29653	-26733	-32634
-29652	-26783	-32602
-29649	-27355	-31812
-29649	-27324	-31865
-29645	-26583	-32682
-29631	-25574	-33259
-29623	-26990	-32481
-29622	-26630	-32641
-29619	-26249	-33298
-29609	-27028	-32334
-29607	-26684	-32719
-29604	-27742	-31555
-29603	-27959	-31551
-29600	-27001	-32372
-29599	-27218	-32368
-29592	-27522	-31914
-29591	-27264	-32255
-29583	-25807	-33396
-29578	-27576	-31823
-29575	-27337	-32018
-29569	-27036	-32461
-29566	-26797	-32656
-29561	-26844	-32495
-29558	-26730	-32951
-29557	-26780	-32919
-29540	-28070	-31198
-29540	-27346	-32009
-29529	-27753	-31809
-29521	-26338	-33017
-29520	-27432	-32342
-29520	-26833	-32591
-29510	-27647	-31883
-29508	-28363	-29905
-29508	-28346	-30178
-29505	-28225	-31098
-29504	-27536	-31962
-29498	-26952	-32587
-29496	-27261	-32572
-29496	-26968	-32822
-29490	-27989	-31208
-29474	-25482	-33716
-29471	-26303	-33045
-29456	-27649	-31836
-29450	-26506	-33104
-29445	-27387	-32353
-29444	-27437	-32321
-29442	-28336	-30745
-29430	-27590	-32122
-29429	-27679	-31914
-29427	-27120	-32674
-29417	-28193	-31215
-29416	-28378	-30781
-29414	-27284	-32360
-29412	-26013	-33337
-29411	-28049	-31446
-29410	-26514	-33231
-29403	-26949	-32904
-29397	-27816	-31554
-29397	-27314	-32489
-29387	-28387	-29574
-29385	-26838	-33035
-29383	-27918	-31974
-29370	-28230	-31542
-29365	-27651	-32295
-29364	-27380	-32560
-29361	-27690	-32180
-29345	-27993	-31620
-29344	-28364	-30912
-29341	-26181	-33424
-29334	-27676	-32231
-29327	-28407	-30101
-29317	-28247	-31524
-29315	-27570	-32305
-29313	-26992	-32736
-29312	-28486	-30596
-29292	-26252	-33232
-29290	-27606	-32306
-29280	-26662	-33077
-29275	-26789	-33142
-29274	-25853	-33491
-29273	-28581	-29472
-29273	-27e3	-32863
-29271	-26548	-33160
-29268	-28285	-31062
-29259	-28226	-31557
-29259	-27503	-32313
-29257	-27106	-32745
-29256	-28268	-31399
-29254	-28358	-31171
-29249	-27360	-32743
-29248	-26564	-33211
-29245	-28629	-29458
-29241	-27364	-32563
-29235	-28511	-30494
-29234	-27923	-31624
-29221	-28333	-31633
-29221	-27855	-32055
-29217	-27114	-32872
-29210	-27549	-32545
-29206	-27940	-32080
-29206	-27909	-32133
-29204	-28625	-30155
-29204	-25813	-33499
-29202	-27168	-32950
-29196	-28337	-31204
-29194	-27214	-32837
-29187	-26350	-33409
-29174	-27718	-32193
-29172	-28251	-31936
-29164	-26794	-33077
-29156	-28725	-30468
-29155	-27045	-33118
-29149	-25758	-33548
-29148	-28504	-31330
-29148	-27560	-32434
-29144	-27763	-32147
-29126	-25781	-33578
-29123	-27382	-32924
-29122	-28170	-31946
-29104	-28904	-29563
-29104	-27727	-32247
-29100	-28516	-30938
-29100	-26111	-33702
-29093	-27576	-32739
-29085	-28615	-30977
-29080	-27600	-32504
-29077	-27715	-32521
-29074	-27084	-33225
-29065	-27977	-32121
-29062	-28867	-30039
-29055	-26469	-33397
-29051	-27744	-32229
-29038	-26642	-33323
-29033	-26761	-33248
-29025	-27722	-32326
-29021	-28730	-30912
-29013	-28509	-31774
-29013	-27845	-32266
-29009	-27768	-32591
-29002	-28072	-32137
-29001	-27814	-32478
-28999	-26501	-33388
-28967	-26810	-33410
-28962	-28738	-30994
-28955	-27830	-32338
-28952	-28874	-30034
-28950	-28620	-31421
-28950	-27896	-32232
-28947	-25730	-33765
-28946	-28562	-31437
-28940	-27406	-32838
-28940	-26125	-33536
-28939	-28303	-32032
-28930	-27982	-32565
-28929	-26317	-33643
-28928	-26669	-33475
-28914	-28774	-30320
-28910	-28196	-32074
-28908	-27502	-32810
-28904	-26409	-33600
-28899	-28849	-30641
-28883	-28673	-31084
-28881	-26853	-33268
-28877	-26977	-33244
-28866	-27200	-33096
-28858	-26485	-33730
-28855	-27937	-32576
-28854	-27987	-32544
-28846	-26862	-33259
-28839	-28229	-32137
-28837	-27670	-32897
-28836	-27990	-32332
-28834	-29022	-29888
-28827	-28743	-31438
-28825	-28870	-31330
-28824	-28283	-32215
-28822	-26043	-33828
-28807	-27864	-32712
-28805	-27681	-32749
-28805	-27388	-32999
-28801	-27999	-32323
-28793	-28468	-32197
-28784	-27360	-33031
-28784	-26665	-33576
-28783	-25902	-33893
-28777	-28942	-30729
-28775	-28201	-32518
-28774	-27410	-33051
-28770	-29045	-29508
-28759	-26926	-33281
-28751	-27510	-33016
-28747	-27713	-32729
-28735	-29084	-29300
-28735	-27269	-33116
-28724	-29029	-29883
-28722	-27196	-33197
-28721	-26117	-33805
-28713	-27561	-32967
-28705	-28145	-32702
-28700	-28156	-32529
-28688	-28596	-31506
-28688	-28565	-31559
-28685	-25675	-33903
-28679	-28650	-31719
-28676	-25927	-33873
-28673	-27800	-32737
-28668	-27927	-32703
-28654	-27694	-32811
-28653	-26993	-33229
-28650	-26601	-33601
-28647	-25683	-34019
-28644	-28689	-31511
-28644	-28473	-31847
-28642	-27185	-33336
-28630	-29038	-29630
-28625	-29091	-29295
-28620	-27579	-33036
-28620	-27249	-33299
-28619	-27629	-33004
-28616	-28761	-31366
-28594	-27721	-32961
-28591	-27265	-33217
-28591	-26901	-33538
-28580	-27488	-33069
-28565	-28688	-31576
-28559	-27602	-33023
-28558	-27780	-32920
-28557	-29053	-30552
-28557	-26984	-33388
-28535	-25141	-34091
-28534	-28696	-31506
-28531	-28413	-32335
-28529	-27432	-33159
-28525	-28924	-31413
-28521	-26678	-33629
-28519	-27969	-32722
-28516	-29076	-29487
-28490	-29106	-30215
-28489	-27546	-33207
-28486	-28928	-30944
-28482	-28679	-31971
-28477	-28996	-30812
-28466	-27985	-32810
-28465	-27798	-32989
-28458	-28707	-31511
-28457	-28207	-32593
-28449	-27455	-33240
-28447	-29060	-30547
-28436	-28179	-32625
-28436	-27120	-33491
-28431	-28590	-32123
-28424	-28432	-32270
-28415	-28284	-32361
-28414	-26404	-33814
-28404	-28821	-31709
-28403	-27030	-33509
-28376	-25981	-33956
-28371	-29287	-30216
-28368	-28701	-31770
-28368	-27039	-33500
-28365	-28380	-32561
-28364	-26889	-33574
-28360	-26551	-33712
-28345	-28647	-31999
-28342	-27181	-33425
-28341	-28932	-31356
-28339	-26263	-33843
-28334	-27765	-33160
-28328	-27278	-33270
-28324	-28615	-32103
-28321	-26787	-33601
-28313	-26833	-33664
-28311	-29103	-30439
-28310	-28830	-31456
-28305	-27812	-32823
-28298	-29129	-30461
-28297	-27974	-32885
-28295	-27624	-33225
-28293	-29004	-30755
-28283	-28009	-32724
-28276	-25998	-33932
-28275	-27422	-33287
-28268	-26288	-33859
-28267	-27136	-33436
-28261	-29294	-30211
-28261	-28622	-32094
-28245	-29118	-30654
-28239	-25613	-34031
-28238	-26620	-33680
-28232	-27364	-33379
-28223	-29194	-30497
-28222	-28490	-32377
-28222	-28197	-32627
-28220	-27216	-33451
-28220	-26521	-33996
-28214	-29135	-30992
-28213	-27953	-32908
-28213	-27258	-33453
-28211	-28549	-32546
-28209	-27803	-32982
-28194	-29347	-29874
-28165	-26646	-33714
-28158	-27052	-33617
-28149	-27781	-33066
-28143	-29137	-30757
-28142	-29012	-31271
-28139	-28691	-32062
-28139	-28570	-32189
-28135	-28854	-31418
-28126	-27881	-33031
-28115	-29243	-30857
-28115	-28216	-32562
-28112	-28048	-32785
-28104	-29142	-30987
-28094	-28113	-32902
-28089	-26849	-33649
-28065	-27799	-33083
-28065	-27435	-33404
-28060	-28905	-32036
-28059	-28680	-32201
-28056	-27469	-33398
-28055	-27972	-32967
-28043	-26719	-33727
-28041	-29253	-30634
-28036	-28724	-32041
-28033	-28264	-32818
-28027	-27121	-33637
-28023	-29415	-28462
-28020	-27858	-33094
-28016	-29305	-30269
-28012	-28977	-31435
-28012	-28267	-32698
-28010	-28982	-31288
-28004	-26578	-33792
-27997	-29016	-31683
-27997	-27354	-33413
-27995	-27950	-33051
-27994	-28e3	-33019
-27993	-27204	-33487
-27992	-29436	-28460
-27967	-28593	-32368
-27965	-27652	-33258
-27960	-26868	-33683
-27950	-26730	-33755
-27949	-29088	-31082
-27933	-28481	-32672
-27907	-29290	-30461
-27904	-27042	-33745
-27897	-28608	-32363
-27892	-29474	-29948
-27892	-28755	-32114
-27876	-28580	-32395
-27872	-27340	-33590
-27849	-26836	-33909
-27842	-27573	-33366
-27840	-28864	-32459
-27840	-28169	-33004
-27832	-25917	-34016
-27813	-29255	-30575
-27800	-29309	-30396
-27797	-29297	-30456
-27773	-29192	-31008
-27744	-29381	-30229
-27741	-27668	-33243
-27721	-29090	-31023
-27719	-28357	-32752
-27717	-25837	-34019
-27703	-29207	-31003
-27698	-29495	-29993
-27696	-27158	-33616
-27692	-29560	-29324
-27690	-29316	-30391
-27690	-25912	-34050
-27681	-29213	-30873
-27677	-29089	-31081
-27666	-29066	-31615
-27660	-26922	-33766
-27658	-29304	-30430
-27656	-27436	-33550
-27649	-28173	-33007
-27634	-27689	-33237
-27624	-28265	-32964
-27616	-28488	-32656
-27612	-28382	-32732
-27603	-29224	-30979
-27603	-29177	-31262
-27601	-25411	-34089
-27593	-29214	-30998
-27589	-27183	-33596
-27588	-29502	-29988
-27580	-29268	-30819
-27580	-27836	-33135
-27579	-27045	-33668
-27564	-28938	-31799
-27557	-26565	-33913
-27556	-27861	-33339
-27554	-27153	-33650
-27553	-27925	-33143
-27548	-29311	-30425
-27534	-28514	-32672
-27524	-27247	-33645
-27512	-29520	-29560
-27501	-27655	-33503
-27488	-25970	-34157
-27486	-26733	-34e3
-27480	-29118	-31333
-27470	-29275	-30814
-27469	-28484	-32917
-27454	-29398	-30576
-27444	-29435	-30312
-27438	-29263	-30853
-27429	-29185	-31040
-27417	-29570	-28576
-27405	-28053	-33028
-27402	-29260	-31071
-27400	-26205	-34021
-27396	-29507	-29711
-27386	-29591	-28574
-27350	-29623	-28239
-27348	-27977	-33210
-27344	-29405	-30571
-27333	-28265	-33043
-27329	-29560	-29374
-27328	-29270	-30848
-27326	-28630	-32543
-27326	-27063	-33711
-27322	-29182	-31095
