-41370	-29816	-27856
-41343	-30302	-27399
-41281	-30170	-28047
-41263	-30240	-28262
-41255	-30592	-28242
-41232	-30661	-27716
-41228	-31078	-27785
-41227	-29355	-28521
-41181	-29800	-28441
-41180	-30263	-28623
-41114	-30308	-28330
-41110	-29560	-28946
-41066	-30800	-27999
-41059	-31352	-27492
-41051	-31058	-28043
-41043	-31140	-28498
-41034	-30092	-28914
-41024	-31544	-27586
-40976	-31153	-28190
-40955	-30261	-29047
-40950	-28818	-29238
-40941	-31294	-28500
-40913	-31659	-28109
-40876	-31278	-28781
-40818	-29122	-29192
-40795	-29519	-29339
-40785	-31782	-28244
-40781	-31849	-28092
-40768	-30159	-29161
-40760	-30334	-28790
-40758	-30821	-28784
-40748	-30281	-28982
-40734	-30440	-28981
-40723	-29616	-29368
-40722	-29919	-29430
-40716	-31565	-28371
-40685	-30917	-28813
-40684	-29074	-29746
-40672	-29683	-29437
-40655	-31439	-28564
-40644	-29785	-29501
-40621	-30752	-29467
-40614	-31719	-28373
-40592	-29464	-29714
-40567	-30123	-29728
-40565	-30802	-29235
-40521	-32261	-28273
-40467	-29393	-30116
-40466	-31453	-29568
-40438	-31889	-28435
-40427	-32428	-28720
-40385	-31571	-29025
-40371	-32024	-28879
-40356	-30244	-29960
-40292	-32113	-28925
-40285	-31331	-29871
-40271	-32149	-29470
-40251	-32598	-28782
-40236	-31637	-29728
-40233	-30262	-30122
-40221	-30418	-30563
-40190	-32267	-28927
-40142	-30145	-30676
-40102	-30954	-30103
-40074	-31056	-30167
-40034	-31379	-30641
-39955	-30043	-30790
-39851	-31640	-30154
-39836	-31840	-29562
-39820	-32116	-29667
-39802	-31946	-30011
-39766	-32802	-28903
-39761	-30899	-30813
-39754	-30970	-30689
-39739	-32234	-29124
-39733	-32226	-30265
-39657	-32758	-30233
-39591	-29544	-31325
-39498	-30428	-30980
-39400	-29673	-31007
-39360	-32807	-28617
-39350	-32865	-29124
-39328	-31844	-30857
-39305	-33143	-29147
-39299	-30556	-31104
-39293	-33331	-29714
-39270	-32098	-30405
-39269	-29670	-31622
-39239	-31060	-31199
-39198	-30862	-31281
-39162	-32752	-30242
-39132	-31104	-30904
-39093	-33518	-29300
-39051	-33098	-29858
-38986	-30766	-31437
-38951	-33223	-30449
-38949	-29531	-31914
-38929	-30044	-32078
-38890	-30371	-31620
-38880	-31349	-30972
-38788	-31835	-30890
-38776	-32e3	-31426
-38757	-32916	-30840
-38712	-30937	-31527
-38662	-33330	-29985
-38613	-32032	-31282
-38581	-32047	-31634
-38517	-32173	-30938
-38484	-32521	-30942
-38475	-33682	-29392
-38438	-30126	-31693
-38417	-28898	-32207
-38378	-33853	-28825
-38345	-31300	-31707
-38333	-33615	-29430
-38313	-30592	-32622
-38289	-32205	-31129
-38273	-32550	-31838
-38235	-30856	-31924
-38188	-33561	-30521
-38152	-33138	-30750
-38135	-33780	-29947
-38087	-31590	-32256
-38027	-31262	-32471
-38024	-33850	-30062
-38013	-34032	-29407
-38e3	-33766	-30570
-37985	-33801	-30605
-37942	-29940	-32768
-37813	-34118	-29977
-37798	-34153	-30012
-37757	-31697	-31926
-37682	-30397	-33285
-37606	-31930	-32078
-37565	-33146	-30757
-37535	-30839	-32788
-37526	-31983	-32580
-37495	-31061	-32699
-37481	-33494	-30951
-37412	-32124	-31880
-37331	-33334	-30995
-37315	-33847	-30155
-37275	-32557	-31508
-37267	-32704	-31600
-37217	-32818	-31105
-37203	-33092	-31958
-37193	-32309	-32527
-37155	-30484	-33129
-37141	-33350	-31073
-37116	-31373	-32770
-37075	-28284	-33454
-37054	-32339	-31971
-37049	-30223	-33373
-37046	-34170	-28741
-37008	-34205	-29661
-36993	-34185	-30185
-36978	-34220	-30220
-36966	-33999	-30296
-36942	-30356	-33540
-36921	-29226	-33574
-36766	-34357	-28661
-36711	-33473	-30982
-36710	-31239	-33188
-36660	-33835	-31049
-36639	-34221	-28866
-36630	-30443	-33606
-36588	-33246	-31281
-36530	-32422	-32419
-36507	-33723	-31427
-36423	-30905	-33421
-36419	-34241	-29731
-36409	-33097	-31889
-36393	-31633	-32682
-36319	-29137	-33929
-36312	-29985	-33810
-36267	-34424	-28218
-36218	-34307	-29628
-36181	-34309	-28735
-36166	-34344	-28770
-36161	-32602	-32124
-36151	-34324	-29294
-36147	-34473	-27688
-36141	-33949	-30775
-36095	-34372	-28815
-36082	-31651	-32856
-36067	-33516	-31781
-36063	-34398	-29354
-36059	-34468	-28089
-36039	-32648	-32112
-36029	-34483	-28648
-35975	-29540	-33873
-35908	-34326	-29767
-35873	-30279	-33909
-35799	-29224	-34214
-35790	-31244	-33005
-35769	-34381	-29742
-35745	-31420	-33202
-35727	-32678	-32080
-35722	-30503	-33691
-35662	-30003	-34195
-35614	-31546	-33229
-35609	-33138	-32073
-35581	-30526	-33687
-35553	-34446	-29423
-35552	-30082	-33940
-35537	-34735	-27470
-35533	-34533	-28649
-35495	-28930	-34334
-35485	-30752	-33446
-35477	-30580	-33557
-35465	-33961	-30533
-35453	-30555	-34057
-35450	-34033	-30663
-35433	-32700	-32286
-35431	-32907	-32160
-35426	-34272	-29772
-35425	-33403	-31806
-35410	-34599	-27675
-35398	-34374	-29836
-35394	-28289	-34464
-35389	-31190	-33349
-35366	-34099	-30643
-35359	-31585	-33728
-35312	-33053	-32315
-35273	-34450	-29037
-35235	-30137	-34220
-35197	-33218	-31822
-35171	-34583	-28407
-35155	-34556	-29093
-35117	-31904	-33272
-35074	-30683	-33826
-35072	-29313	-34499
-35068	-33841	-31377
-35063	-32471	-32555
-35004	-30262	-34075
-35e3	-29671	-34264
-34997	-34713	-28434
-34985	-34556	-29636
-34927	-31908	-32765
-34924	-33697	-31729
-34890	-32407	-32635
-34879	-29450	-34331
-34842	-34641	-28847
-34747	-34693	-28595
-34732	-34728	-28630
-34703	-28719	-34645
-34683	-33969	-30845
-34642	-30859	-34147
-34622	-33004	-32376
-34580	-30516	-34175
-34575	-30876	-33813
-34569	-33947	-31058
-34569	-29525	-34348
-34536	-34576	-29024
-34521	-34648	-29154
-34517	-29575	-34576
-34485	-33333	-32250
-34475	-33522	-32109
-34452	-28950	-34613
-34414	-34735	-28378
-34401	-29665	-34414
-34400	-29691	-34563
-34397	-29692	-34253
-34366	-34576	-29567
-34330	-30210	-34283
-34309	-32895	-32463
-34242	-32545	-32511
-34233	-31768	-33291
-34221	-31203	-34059
-34200	-30745	-34253
-34198	-31765	-33708
-34152	-29926	-34636
-34116	-32096	-32775
-34083	-31957	-33440
-34042	-30005	-34381
-34024	-30360	-34524
-34022	-29930	-34668
-34006	-28673	-34669
-33995	-27445	-34844
-33922	-33806	-31690
-33906	-28836	-34789
-33881	-27887	-34824
-33844	-34221	-30253
-33813	-29093	-34785
-33745	-27378	-34953
-33719	-28734	-34903
-33712	-32809	-32780
-33649	-34484	-29743
-33637	-34780	-28547
-33617	-30919	-34060
-33579	-28465	-35023
-33539	-34181	-30260
-33507	-33906	-31067
-33490	-28628	-34915
-33482	-34708	-28960
-33416	-28761	-34859
-33372	-30691	-34617
-33239	-34890	-28217
-33178	-29507	-34691
-33160	-31976	-32811
-33130	-32090	-32957
-33087	-28040	-35105
-33070	-29131	-34717
-33010	-32165	-32960
-33010	-29297	-34715
-33008	-28780	-34862
-32911	-28263	-35095
-32906	-29537	-34824
-32900	-27938	-35219
-32811	-28106	-35198
-32796	-34964	-28272
-32679	-28117	-35153
-32598	-29076	-34887
-32590	-28285	-35132
-32532	-28933	-35014
-32524	-28607	-35180
-32496	-29723	-34740
-32455	-29143	-34933
-32403	-32344	-32890
-32327	-29167	-34917
