-1466.2718151202553	168.6218047778288
-1466.2673474963553	168.23627469051934
-1466.247131410749	167.64611220684367
-1466.1839529419447	167.1043644116039
-1466.003114799987	165.84246211743073
-1464.6761158255042	158.04938814692423
-1464.2651366434827	155.71105943691896
-1464.2651366434825	155.71105943691833
-1463.4666513818042	151.85509927094256
-1462.8267350615938	149.0654982122964
-1462.6861065266073	148.4856435387262
-1462.686106526607	148.48564353872592
-1462.3268378627313	147.17159225347422
-1461.8889982500548	145.72626598791993
-1460.7778202317754	142.36795697882962
-1460.4737442900077	141.72393772703487
-1459.8936533040342	140.56562479494278
-1459.591042376683	140.00850103827372
-1459.5910423766827	140.00850103827366
-1457.7239645691097	137.18340347181822
-1457.7239645691093	137.183403471818
-1457.624766468159	137.04330789888638
-1456.5247173456023	135.57708576848785
-1455.249122217207	134.0131953771811
-1453.9805917310737	132.51799333420192
-1453.2718151202553	28.62180477782715
-1453.2673474963553	28.236274690519394
-1453.2673474963551	28.23627469051931
-1453.2471314107497	27.646112206842048
-1453.1839529419444	27.104364411603967
-1453.003114799987	25.8424621174307
-1451.6761158255044	18.049388146924343
-1451.483572934568	16.940711074834354
-1451.2651366434827	15.711059436918958
-1451.2651366434825	15.711059436918902
-1450.4666513818042	11.855099270942162
-1450.1856144041722	10.621815604903702
-1449.8267350615938	9.065498212296404
-1449.686106526607	8.485643538726208
-1449.3268378627313	7.171592253474188
-1448.8889982500548	5.726265987920016
-1447.7778202317754	2.3679569788296675
-1447.4737442900077	1.723937727034908
-1446.8936533040342	0.5656247949428206
-1446.685592018322	-38.78214685804329
-1446.629957901699	-41.94041237741676
-1446.5604074905364	-43.97077790877171
-1446.2692902882081	-46.46707301532595
-1445.6761158255044	-49.95061185307567
-1445.2651366434827	-52.28894056308103
-1445.2651366434825	-52.288940563081084
-1444.4666513818042	-56.144900729057866
-1443.8267350615938	-58.93450178770357
-1443.686106526607	-59.51435646127379
-1443.3268378627313	-60.828407746525784
-1442.8889982500548	-62.273734012079984
