1010634.8799999991	1007466.2799999944
1010800.979999998	968350.9799999977
1011226.7799999997	947070.6599999997
1011226.7800000001	947070.6599999993
1011735.7799999999	943913.8599999999
1014091.7799999997	929887.6599999995
1014600.78	926730.86
1016124.9967477877	922175.0233794742
1016124.9967477879	922175.023379474
1016124.9967477882	922175.0233794735
1016124.9967477883	922175.0233794732
1016956.8999999999	917448.7900000006
1016956.9	917448.79
1017003.4999999987	917188.0899999983
1017450.2534022863	916652.8599999999
1017450.2534022864	916652.8599999998
1017450.2534022866	916652.8599999996
1017450.2534022868	916652.8599999994
1017450.2534022869	916652.8599999993
1017778.3799999999	915077.16
1017791.7799999994	912863.5599999994
1018839.78	906696.0599999998
1020656.8999999997	900424.6900000016
1020703.5	900163.9899999999
1020902.6163128286	899925.4400000002
1020902.6163128287	899925.4400000001
1020902.6163128288	899925.44
1020902.616312829	899925.4399999997
1020902.6163128292	899925.4399999995
1021203.3566503351	899565.1400000006
1021203.3566503352	899565.1400000005
1021203.3566503354	899565.1400000004
1021203.3566503355	899565.1400000001
1021203.3566503356	899565.14
1021203.3566503357	899565.1399999999
1021203.3566503358	899565.1399999997
1021203.3566503361	899565.1399999994
1021203.3566503362	899565.1399999993
1021203.3566503363	899565.1399999992
1021203.3566503364	899565.1399999991
1021203.3566503365	899565.139999999
1021203.3566503366	899565.1399999988
1023033.9	898148.8899999999
1023080.5	897888.19
1023868.78	893563.6599999999
1024916.7799999999	887396.1599999999
1026058.2000000001	886136.54
1026539.1	885776.24
1026733.8999999999	881124.7900000006
1026733.9	881124.79
1027388.4	880178.09
1027869.2999999936	879817.7899999925
1027869.3000000117	879817.7899999924
1027869.3000000118	879817.7899999922
1027869.300000012	879817.7899999921
1027869.3000000122	879817.789999992
1027869.3000000124	879817.7899999919
1027869.3000000126	879817.7899999918
1029290.5999999999	876734.6900000015
1029945.1000000001	875787.99
1030874.6999999991	871430.690000005
1030874.6999999993	871430.6900000043
1030874.6999999994	871430.6900000036
1030874.6999999995	871430.6899999996
1030921.3	871169.99
1031529.2	870483.99
1032010.0999999992	870483.9899999998
1032010.0999999994	870123.6899999995
1034538.48	868571.76
1035252.6000000001	867764.1400000001
1036122.5799999998	863267.7600000004
1036122.58	863267.76
1036624.6799999999	861765.0599999999
1036730.8999999987	861643.4399999983
1037231.0262419826	861079.0599999998
1037231.0262419827	861079.0599999997
1037231.0262419828	861079.0599999996
1037231.0262419829	861079.0599999995
1037231.026241983	861079.0599999994
1037231.0262419832	861079.0599999991
1037232.5800000001	861077.3066227996
1037232.5800000002	861077.3066227995
1037232.5800000003	861077.3066227994
1037232.5800000004	861077.3066227993
1037232.5800000005	861077.306622799
1037232.5800000008	861077.3066227988
1037232.580000001	861077.3066227986
1037232.5800000011	861077.3066227984
1037232.5800000012	861077.3066227983
1037338.8	860957.44
1037338.8000000002	860957.4399999998
1037338.8000000004	860957.4399999997
1037338.8000000011	860957.4399999991
1037338.8000000012	860957.439999999
1037420.1517700119	860896.4896096168
1037420.151770012	860896.4896096167
1037420.1517700121	860896.4896096166
1037819.6999999993	860597.139999999
1038210.0503945884	860344.0399999999
1038210.0503945886	860344.0399999998
1038210.050394589	860344.0399999996
1038284.832919955	860295.5516228068
1038284.8329199553	860295.5516228067
1039963.5888838781	859207.06
1039963.5888838783	859207.0599999998
1039963.5888838785	859207.0599999997
1040151.1606538894	859085.44
1040151.1606538896	859085.4399999998
1040151.1606538898	859085.4399999997
1047577.48	854270.2753362572
1047683.7000000002	854201.4031578945
1048159.9	853892.638976608
1048159.9000000004	853892.6389766078
1048443.4923788047	853708.7600000001
1048443.4923788048	853708.76
1048443.4923788051	853708.7599999999
1048443.4923788053	853708.7599999998
1050408.7000000002	853514.5399999999
1050889.6	853154.24
1053296.4222547915	850562.1599999999
1053296.4222547917	850562.1599999997
1053296.422254792	850562.1599999996
1057913.3836978578	847568.5599999999
