-10297	-8994	-9105	-9493
-10143	-8298	-9593	-9471
-10008	-8003	-9838	-9263
-9903	-8996	-9976	-10154
-9894	-8539	-10422	-9562
-9808	-10386	-10062	-10693
-9782	-9134	-10520	-9959
-9749	-8300	-10464	-10132
-9725	-9089	-10584	-10920
-9702	-9258	-10435	-10579
-9672	-8228	-10618	-10559
-9654	-9690	-10550	-10671
-9567	-8963	-10680	-10371
-9519	-9395	-10795	-10463
-9434	-10597	-11359	-10300
-9413	-8267	-11168	-10349
-9380	-10011	-11388	-11556
-9370	-10154	-11383	-10767
-9351	-9300	-11881	-10527
-9315	-10025	-10040	-11439
-9297	-8714	-11910	-11783
-9239	-9895	-11979	-10924
-9232	-8728	-10562	-11666
-9212	-10286	-11555	-11297
-9187	-10557	-11363	-11603
-9139	-10691	-10649	-11172
-9129	-8989	-12077	-11524
-9052	-10262	-11608	-11395
-9036	-11019	-11296	-11433
-9019	-10832	-11530	-11344
-9014	-11305	-11458	-10507
-8984	-10726	-11887	-10541
-8962	-10009	-12072	-10906
-8900	-10143	-11959	-9854
-8884	-10537	-11775	-11136
-8878	-9426	-12144	-10219
-8856	-10142	-10165	-11688
-8815	-8899	-11284	-11986
-8799	-11134	-11618	-10919
-8785	-10082	-11660	-11544
-8769	-10555	-12047	-10953
-8766	-9228	-12158	-11304
-8756	-8487	-11174	-12098
-8719	-9925	-11533	-12043
-8695	-9829	-12124	-11055
-8679	-9118	-12605	-11765
-8667	-10103	-11362	-11778
-8658	-9345	-11870	-11905
-8636	-8628	-12055	-12270
-8631	-11409	-11785	-10660
-8631	-9386	-12148	-11522
-8612	-8532	-12646	-11282
-8597	-10873	-11893	-11400
-8573	-10567	-12217	-10663
-8569	-10961	-12058	-11585
-8567	-10392	-12294	-11136
-8564	-10431	-12009	-12039
-8547	-10244	-12243	-11950
-8520	-9245	-11941	-12080
-8499	-9472	-11206	-12220
-8478	-10879	-12916	-11634
-8477	-8755	-11391	-12585
-8433	-11010	-12772	-10786
-8396	-10706	-12176	-11780
-8375	-10933	-11441	-11920
-8364	-11229	-11837	-10809
-8359	-10821	-12084	-11642
-8329	-11123	-12194	-10006
-8301	-11397	-11432	-10729
-8267	-11090	-11406	-11306
-8265	-11285	-12939	-10527
-8198	-11725	-12079	-10990
-8192	-9845	-13466	-11543
-8181	-11538	-12313	-10901
-8176	-11008	-12264	-11355
-8168	-11146	-12508	-11024
-8155	-11235	-11529	-11495
-8152	-11262	-12153	-11123
-8151	-10959	-12742	-10935
-8138	-11048	-11763	-11406
-8129	-10242	-12927	-11300
-8118	-10516	-11994	-12114
-8039	-11684	-12213	-10550
-8038	-9430	-11315	-12283
-8035	-9219	-12516	-12341
-8030	-12e3	-12246	-10731
-8020	-7640	-10415	-12665
-8e3	-11421	-12675	-10765
-7989	-10875	-13279	-11308
-7987	-11510	-11696	-11236
-7987	-9487	-12059	-12098
-7979	-9018	-11205	-12395
-7970	-9300	-12293	-12009
-7967	-10158	-13464	-11673
-7946	-10835	-12704	-12021
-7931	-11545	-12131	-11139
-7914	-11358	-12365	-11050
-7914	-10070	-12223	-12252
-7903	-10345	-12154	-12526
-7876	-9346	-11852	-12656
-7810	-10884	-13418	-11222
-7793	-10697	-13652	-11133
-7790	-9453	-11002	-12929
-7768	-10108	-12538	-12096
-7763	-11820	-12298	-10880
-7758	-11412	-12545	-11713
-7750	-10207	-13102	-11638
-7744	-11778	-11503	-11422
-7744	-10966	-12796	-10640
-7736	-10695	-12730	-12078
-7727	-11066	-12804	-11387
-7722	-11061	-11688	-11787
-7722	-10695	-13331	-11457
-7705	-10349	-12989	-11752
-7649	-11494	-12101	-11288
-7642	-11159	-13585	-10963
-7558	-11412	-12959	-11337
-7537	-11639	-12224	-11477
-7532	-10920	-12616	-11649
-7528	-10833	-13388	-11371
-7513	-11543	-12815	-10489
-7510	-11546	-12245	-10906
-7498	-10174	-12457	-12640
-7496	-11356	-13049	-10400
-7489	-11773	-11510	-11046
-7469	-10421	-13278	-11483
-7438	-10075	-13537	-11157
-7380	-9616	-12823	-11806
-7370	-11989	-12800	-11029
-7349	-12022	-11426	-9447
-7348	-11272	-12985	-11394
-7345	-11818	-12982	-10230
-7339	-11643	-13059	-10703
-7317	-10926	-13244	-11068
-7300	-10178	-13292	-11866
-7291	-11232	-13011	-11486
-7272	-10378	-13509	-11246
-7270	-11459	-12276	-11626
-7261	-10653	-13440	-11520
-7218	-10163	-12890	-12025
-7202	-10241	-13330	-11632
-7198	-11192	-10465	-11919
-7191	-9164	-12588	-12155
-7171	-9895	-13589	-11306
-7015	-9012	-13719	-10888
-6980	-12392	-11087	-10185
-6873	-11230	-13695	-10836
-6852	-11457	-12960	-10976
-6846	-12172	-13025	-10123
-6843	-10571	-12764	-12105
-6824	-11455	-13210	-10488
-6819	-11189	-13058	-10878
-6798	-12306	-12311	-9692
-6750	-11005	-12275	-11801
-6326	-11718	-13024	-10298
-6295	-11372	-13283	-9972
