-7384	-7530	-6496	-6460	-6997
-7263	-6983	-6507	-6187	-6800
-7247	-7240	-7692	-7565	-7849
-7240	-6728	-7775	-7210	-6959
-7193	-7225	-7695	-7186	-6580
-7132	-7094	-7780	-7554	-7628
-7125	-6582	-7863	-7199	-6738
-7118	-7248	-8198	-7584	-7899
-7027	-7470	-6379	-6828	-6944
-6903	-7307	-5734	-7241	-6796
-6855	-6387	-7598	-7740	-7740
-6835	-7274	-6315	-6923	-6375
-6808	-6884	-7518	-7716	-7361
-6727	-7197	-7961	-8082	-7503
-6719	-7289	-7881	-7266	-7206
-6718	-7316	-6577	-6599	-7106
-6713	-7351	-8379	-8112	-7774
-6712	-7378	-7075	-7445	-7674
-6697	-7150	-6775	-7867	-7822
-6659	-7164	-8542	-7764	-7082
-6601	-6447	-8420	-7785	-6555
-6598	-7205	-8467	-8101	-7553
-6404	-7390	-8628	-7648	-6492
-6389	-6969	-8277	-8305	-8084
-6388	-6996	-6973	-7638	-7984
-6386	-7492	-6511	-6589	-6168
-6321	-6936	-8858	-7987	-7663
-6274	-6823	-8365	-8294	-7863
-6134	-7195	-8363	-8189	-7494
-6080	-7008	-8526	-7841	-6802
-6066	-7162	-8944	-7871	-7073
-6029	-7432	-6394	-6957	-6115
-5942	-6999	-8299	-8284	-6925
-5852	-7431	-7358	-7167	-6670
-5755	-7696	-7607	-6703	-6306
-5646	-7274	-8399	-7793	-7696
-5585	-6939	-8182	-8652	-6872
-5549	-7539	-8648	-7329	-7332
-5522	-7111	-7754	-8206	-7548
-5495	-7371	-7241	-7535	-6617
-5276	-6785	-8380	-8423	-7034
-5165	-7051	-7637	-8574	-7495
