-710.8140161725067	-2.725965858041329	-104.32569631626235
-710.0918951860338	-2.999999999999991	-101.46924347938682
-709	91	-181
-704	108	-219
-703	-3	-125
-690	41	-131
-681	-33	68
-677	-198	-369
-674.7952755905512	-234.0984251968504	-343.8622047244094
-673.875	-234.46875	-343.75
-649	-272	16
-645	-311	-243
-643.6446230641521	-309.79509094389493	-244.36926930141985
-642	151	-449
-640.419675318363	-339.18744045883153	-175.67887625157968
-633.6153846153846	-335.6993006993007	-175.96503496503496
-628.4496828752642	-260.06638477801266	-332.3585623678647
-622.4130305846855	-408.94845642487826	-276.62494384465447
-621	-304	-283
-619	-161	-425
-613.9570579275783	-415.8568270033902	-302.9083181840515
-607.6523206751054	-417.6523206751055	-300.746835443038
-606.4259974259974	-397.6184041184041	-479.7149292149292
-605.9514914705042	-397.11880936497346	-481.5091330728422
-587	178	-584
-566	-412	-425
-559.3088082362729	-402.67112104825287	-464.20606281198
-559.2640813616322	-422.5197552272174	-150.29631885428756
-558.3118315993225	-405.9314783450278	-470.5031212194532
-555.0981547848237	-405.9537363385955	-468.9642211888754
-551	-495	-391
-546	-564	-413
-546	-361	-547
-541	-457	-529
-540.0364989369242	-535.1824946846209	-478.9004252303331
-513	-619	-206
-508	-581	-263
-490.23308935105786	-381.583883538697	-542.8956748246801
-488	-655	-347
-475.673622114643	-533.5809589876964	-514.9408120127403
-475.5888953640494	-533.9862158369211	-514.6190563973264
-475.3133262702105	-534.0047445759823	-514.6260076465982
-474.9084951573267	-502.30366693971956	-557.5165518238327
-470.55341006238643	-437.3895801097946	-558.3850653892622
-468.7019230769231	-504.3942307692308	-556.4519230769231
-460.5334093407712	-619.6835783215929	-360.31662526975856
-455.1624643115132	-429.58513639021703	-573.7390827628908
-455	-669	-267
-450	-596	-455
-444.25	-643.45	-441
-443.8850053983107	-627.3268835870186	-499.042191502424
-443.6897875235338	-628.0652775800149	-498.68214596484563
-443.54554554554556	-628.0750750750751	-498.64364364364366
-442.7510288065844	-627.6172839506173	-498.9248971193416
-442.15518311607696	-627.6182495344507	-498.78895096213535
-439	-517	-523
-426.741527323547	-513.4895886196397	-544.3364669382653
-413.0964689341913	166.26501919645273	-681.0579138052236
-411	-588	-507
-397	-179	-593
-396	-143	-599
-393.3462069276972	-178.5158433816556	-593.2344935193967
-386	-141	-643
-380.7368421052631	-241.42105263157896	-631.3684210526317
-373.5166707598265	-399.8073295085885	-631.7506982432569
-361	-114	-658
-334.8118050789293	-719.4247540608557	-219.4530313429421
-332	-45.069306930693074	-694.3663366336634
-329	-321	-689
-298	-649	-452
-281.64864864864865	-412.38026398491513	-601.9132620993087
-259.33333333333337	38	-705.3333333333334
-257.6678966789668	37.29775759296055	-703.2767527675277
-218.74172185430461	-562.3377483443709	-514
-218.33584077730762	-561.4964739069112	-515.058141357154
-215	-490	-582
-196	-667	-425
-195.51845657449172	-409.3243009723429	-607.5378492201304
-142.41352903637522	-413.58599234205485	-593.4376196553925
-99	-510	-590
