-17494	-11677	-14225	-14018
-17359	-12073	-14052	-14590
-17162	-12264	-14327	-14384
-17067	-12346	-13252	-14235
-17039	-12311	-14133	-13515
-17030	-12141	-13556	-14900
-17002	-12106	-14437	-14180
-16967	-12223	-14490	-14762
-16907	-12964	-13832	-13904
-16887	-12734	-14151	-14954
-16879	-13069	-13239	-13827
-16867	-12502	-14264	-14752
-16856	-12828	-13310	-14612
-16819	-12623	-13614	-15277
-16807	-12065	-14600	-14558
-16806	-11530	-13825	-14989
-16785	-13440	-13531	-14571
-16765	-13208	-13644	-14369
-16692	-12693	-14314	-15332
-16678	-11348	-14820	-13823
-16672	-12461	-14427	-15130
-16645	-11743	-12547	-15518
-16630	-12793	-13869	-14586
-16623	-12902	-13944	-14676
-16620	-12265	-14472	-13981
-16613	-12374	-14547	-14071
-16608	-12625	-14502	-14328
-16574	-12355	-12768	-15477
-16529	-11773	-14651	-15061
-16527	-12896	-12814	-14922
-16512	-12857	-14398	-14259
-16497	-11830	-13216	-15501
-16495	-12884	-14589	-15126
-16494	-12455	-14696	-13590
-16487	-13219	-13677	-13999
-16485	-11622	-14990	-13961
-16475	-12652	-14702	-14924
-16453	-13448	-12769	-13321
-16400	-12966	-13514	-14977
-16363	-12761	-13818	-15642
-16346	-11935	-14922	-14189
-16340	-13707	-12856	-14119
-16335	-12726	-14699	-14922
-16328	-13140	-13881	-15044
-16324	-13580	-14385	-13851
-16320	-13475	-12969	-13917
-16293	-13869	-13743	-14733
-16287	-12063	-13418	-15748
-16240	-13584	-14094	-14646
-16237	-13327	-14222	-14829
-16235	-11982	-13487	-15786
-16223	-11982	-14728	-13320
-16217	-13095	-14335	-14627
-16204	-12487	-13823	-15463
-16200	-13122	-14526	-15494
-16199	-13157	-14303	-14869
-16186	-11777	-15032	-13985
-16177	-14068	-13564	-13971
-16169	-13216	-13685	-15152
-16152	-11832	-14534	-15446
-16151	-11894	-15085	-14567
-16105	-11980	-13654	-15673
-16098	-13828	-13906	-15111
-16057	-12434	-14750	-15425
-16034	-12592	-13875	-15632
-16025	-14226	-13278	-13519
-16001	-12046	-14786	-13823
-15991	-11736	-15195	-14363
-15982	-14027	-13727	-14349
-15963	-12967	-14618	-13946
-15953	-12885	-14734	-14723
-15952	-12456	-14841	-13187
-15946	-12994	-14809	-14813
-15945	-13822	-14031	-15014
-15945	-12565	-14916	-13277
-15943	-13181	-14244	-15126
-15941	-12762	-13574	-15532
-15936	-13290	-14319	-15216
-15934	-12871	-13649	-15622
-15933	-12653	-14847	-14521
-15926	-12762	-14922	-14611
-15908	-13395	-13726	-15139
-15883	-13302	-13310	-15279
-15871	-12953	-14583	-15484
-15858	-12612	-14621	-15192
-15853	-12988	-13539	-15854
-15851	-12721	-14696	-15282
-15843	-12132	-13925	-15958
-15831	-13171	-14475	-14084
-15824	-13280	-14550	-14174
-15818	-13367	-13602	-15256
-15814	-13198	-14666	-14951
-15810	-12218	-13591	-16041
-15808	-12538	-14762	-15106
-15807	-13307	-14741	-15041
-15804	-11936	-15067	-13786
-15787	-13075	-14854	-14839
-15785	-14218	-14002	-14143
-15774	-13501	-14056	-14988
-15748	-14013	-14306	-14808
-15746	-12721	-13737	-15910
-15739	-12830	-13812	-16e3
-15730	-14464	-13215	-13887
-15723	-11969	-15139	-15172
-15696	-12528	-14993	-14064
-15684	-11858	-13930	-15779
-15682	-11439	-13260	-16185
-15681	-12717	-15075	-13477
-15680	-12493	-14633	-15810
-15675	-13184	-13970	-15557
-15659	-12323	-15297	-14729
-15658	-13123	-14671	-15091
-15653	-14095	-13231	-14659
-15651	-13232	-14746	-15181
-15650	-13575	-14520	-14123
-15647	-12579	-14299	-15893
-15623	-13326	-13765	-15634
-15613	-13396	-14216	-15187
-15583	-13082	-14445	-15762
-15555	-12024	-14340	-15916
-15549	-13750	-14374	-14744
-15542	-13021	-14087	-15794
