-6392	-4956	-6048	-6180	-6197
-6362	-4612	-5823	-4938	-6690
-6352	-5219	-5983	-6243	-5169
-6339	-4925	-6086	-5373	-6421
-6321	-5145	-6033	-5844	-5420
-6314	-4695	-6619	-5664	-6193
-6274	-4958	-6554	-5727	-5165
-6238	-5581	-6159	-5513	-6487
-6215	-5894	-6422	-5948	-6218
-6190	-5664	-6955	-6239	-5990
-6116	-5785	-6094	-6116	-6832
-6087	-5705	-6106	-6600	-5130
-6078	-5699	-5900	-6118	-7071
-6076	-6048	-6029	-6179	-5804
-6074	-5411	-6209	-5730	-6382
-6069	-5598	-6615	-5999	-6577
-6051	-5818	-6562	-6470	-5576
-6049	-5619	-5912	-6602	-5369
-6049	-5181	-6742	-6021	-6154
-6045	-5974	-6079	-5780	-6055
-6038	-5962	-5835	-6181	-6043
-6038	-5524	-6665	-5600	-6828
-6013	-5732	-6368	-6472	-5815
-6007	-5888	-5885	-5782	-6294
-6e3	-5438	-6471	-5602	-7067
-5998	-5787	-6600	-5663	-5800
-5899	-5678	-6272	-5831	-6414
-5890	-5153	-6308	-6031	-6107
-5876	-6407	-6807	-6177	-6864
-5872	-5249	-6155	-6254	-5979
-5843	-5887	-6289	-6774	-5675
-5801	-5025	-5469	-6276	-6095
-5773	-6448	-5958	-6538	-6004
-5748	-6218	-6491	-6829	-5776
-5737	-6561	-6414	-6408	-6450
-5735	-5924	-6594	-5959	-7028
-5728	-6036	-6450	-6608	-6143
-5718	-4652	-6658	-6500	-4571
-5690	-6642	-6601	-6152	-6037
-5596	-6078	-6201	-6190	-6614
-5576	-5896	-6160	-5969	-6981
-5540	-6287	-6218	-7133	-5875
-5529	-6630	-6141	-6712	-6549
-5500	-5325	-6260	-6974	-4787
-5482	-5218	-6769	-6373	-6234
-5453	-5138	-6781	-6857	-4532
-5429	-5394	-6398	-6840	-6011
-5403	-6747	-6033	-6420	-6158
-5388	-6147	-5928	-6494	-6713
-5378	-6517	-6566	-6711	-5930
-5372	-6673	-6083	-6021	-6409
-5367	-6860	-6489	-6290	-6604
-5325	-6486	-6604	-5904	-6154
-5195	-3830	-6965	-5429	-4445
-5167	-5820	-6908	-5081	-5911
-5126	-5794	-6327	-7199	-6211
-5115	-6137	-6250	-6778	-6885
-5077	-5705	-5004	-6985	-6329
-5041	-5706	-6829	-5919	-5611
-5025	-6896	-5417	-6556	-6094
-4974	-5654	-6037	-6560	-7049
-4972	-4690	-6973	-6172	-4856
-4917	-6010	-5902	-6183	-7464
-4773	-6173	-5178	-7044	-6375
-4730	-4838	-5970	-7338	-4613
-4665	-5287	-5663	-6671	-7745
-4611	-5514	-7012	-5854	-5317
-4599	-4494	-4545	-7001	-6600
-4575	-6046	-4830	-6449	-6954
-4464	-5806	-4804	-7155	-7071
-4416	-5581	-5822	-7276	-5487
-4327	-5400	-4755	-7570	-5788
-4323	-5323	-4591	-6937	-7235
-4276	-5136	-5112	-6820	-6980
-4161	-5553	-4939	-6515	-7290
-4139	-5606	-5853	-7301	-5777
-4029	-4645	-5788	-7308	-6067
-3689	-4756	-5266	-7194	-6637
-3687	-4681	-4716	-7574	-5557
