-7445.1277929618145	-1477.290059631877
-7445.081718442001	-1483.3279328764913
-7445.0388284969995	-1485.2083634101955
-7444.904950933054	-1488.6872593588835
-7444.722753294908	-1492.3219310039522
-7444.545453480994	-1494.8665464006817
-7443.947085361508	-1501.5456505728334
-7443.324882393509	-1506.616441090909
-7442.861496988558	-1509.2181853064335
-7441.8029967169605	-1513.5997997564157
-7440.130473629452	-1731.794137063456
-7440.1277929618145	-1732.290059631877
-7440.089229663738	-1737.8011262505545
-7440.088974867387	-1737.8356942044907
-7440.081718442001	-1738.3279328764913
-7440.078633800915	-1738.5081517189112
-7440.063731972901	-1739.3074440217533
-7440.060463082112	-1739.4465202247025
-7440.04780799242	-1739.925501851738
-7440.038828497	-1740.2083634101948
-7439.943857818458	-1742.769357044503
-7439.904950933054	-1743.6872593588848
-7439.83661811305	-1745.153811990549
-7439.803018468878	-1745.8341654097123
-7439.722753294909	-1747.3219310039524
-7439.687812787336	-1747.9203752934504
-7439.545453480992	-1749.8665464006842
-7439.487934069187	-1750.6020499647746
-7439.329072954591	-1752.6113308081465
-7439.184360481313	-1754.2966891257881
-7439.165234557886	-1754.5000776331594
-7439.069221915974	-1755.432848278972
-7438.947085361508	-1756.5456505728337
-7438.702501867039	-1758.7148104608152
-7438.581723657488	-1759.7302591124505
-7438.291726295297	-1761.8448853282257
-7438.091822039554	-1763.011830772134
-7437.776089044621	-1764.5937984307486
-7437.250413993259	-1766.8293213542556
-7436.8029967169605	-1768.5997997564157
-7435.982404783378	-1771.6069115633368
-7435.439300120101	-1773.472289826452
-7434.7959025861655	-1775.5311185753158
-7434.545043487737	-1776.3303608092265
-7433.947771165342	-1777.8278653799491
-7433.425329586623	-1779.0197642801031
-7432.600313317064	-1780.689928302648
-7432.33165258906	-1781.1558143184936
-7431.236123083763	-1782.8511751818332
-7430.136325257668	-1784.476805463012
-7429.859076932327	-1784.8549153869315
-7429.680739936709	-1785.0981305182117
-7429.66789629539	-1785.1156277077075
-7429.601020069528	-1785.2012992260138
-7429.601020069527	-1785.2012992260143
-7429.443366683903	-1785.394872409094
-7428.745320423016	-1786.20829320144
-7428.632964586284	-1786.336093340748
-7428.532248273512	-1786.4491190450367
-7428.420432008976	-1786.5736545687473
-7428.150495887825	-1786.873271172511
-7428.047734199512	-1786.9854995998176
-7427.797447129511	-1787.255514375843
-7427.239051917239	-1787.8404048645382
-7425.323133329999	-1789.7699845853408
-7424.588111857136	-1790.5023256151433
-7423.034435570011	-1792.041689839603
-7422.464789456961	-1792.5962518866315
-7422.4372956540055	-1792.6227578716896
-7422.315739396638	-1792.737437665784
-7422.219092712743	-1792.8266869952815
-7421.559214750898	-1793.411972252306
-7420.899827555064	-1793.9894591542761
-7420.504486804597	-1794.3331052832496
-7420.130133755372	-1794.653622069019
-7419.627671828939	-1795.0640065845844
-7419.2948047654845	-1795.3269592490049
-7417.767454016673	-1796.464801389885
-7416.569889412953	-1797.3417481346241
-7416.387553091998	-1797.4749062028407
-7415.849506638843	-1797.82582317253
-7415.106246619951	-1798.2982187522557
-7414.880454265027	-1798.4395904640955
-7414.130473629452	-2010.794137063456
-7414.1277929618145	-2011.290059631877
-7414.089229663738	-2016.8011262505545
-7414.088974867387	-2016.8356942044907
-7414.081718442001	-2017.3279328764913
-7414.078633800915	-2017.5081517189112
