-4235	-2618	-3168	-1992	-1404
-4128	-2242	-3455	-1850	-1757
-3982	-2509	-2600	-2239	-1522
-3875	-2133	-2887	-2097	-1875
-3844	-1910	-2180	-2426	-1589
-3683	-2444	-3657	-1657	-1834
-3600	-2601	-3529	-1603	-1886
-3538	-2601	-2940	-2321	-1975
-3504	-2288	-2381	-2409	-1996
-3447	-2980	-3597	-1046	-1011
-3431	-2225	-3227	-2179	-2328
-3397	-1912	-2668	-2267	-2349
-3302	-3137	-2880	-1710	-1152
-3147	-1893	-1952	-2755	-2160
-3113	-1580	-1393	-2843	-2181
-2750	-2963	-3369	-1375	-1582
-2052	-2010	-1749	-2202	-2163
