-752	370	13
-749.0669216061185	370.3479923518164	12.06883365200759
-724	32	-270
-722	11	134
-718.9840999803704	30.697114440882025	-269.55460315383107
-710.8140161725067	-2.7259658580413264	-104.32569631626235
-703	-3	-125
-698	-85	141
-694.2345466726526	-86.99999999999999	139.59462645551986
-694.2345466726526	-86.99999999999997	139.5946264555198
-692.5464919879155	-90.60857790884752	-242.06966768387514
-677	-198	-369
-674.7800645144708	-234	-343.8318817110453
-674.5128205128206	-234.1538461538461	-342.8461538461541
-673.875	-234.46875	-343.75
-673.8503118503119	-233.93555093555105	-344.0706860706861
-663.6859727285002	-267.22370730390185	-167.0060753341436
-661.5929936225399	-317.5320715442539	-177.76666556376543
-660.8712850560619	-318.2869802778946	-177.6801622258253
-660.235959807074	-320.0183412379421	-176.61672950160772
-659.9260152048952	-321.17325699981456	-179.4456703133692
-648	-186	-386
-645	-311	-243
-644.9999999999998	-264.6073464080642	-284.75553137733084
-644.1057652365467	-269.4320088114969	-289.19790202454635
-641.251923758228	-391.7891622939437	-66.38458156514722
-641.2519237582276	-391.78916229394406	-66.38458156514761
-640.7254901960795	-527.2745098039212	-143.21568627451006
-640.4196753183631	-339.18744045883153	-175.67887625157968
-640.4196753183627	-339.1874404588316	-175.6788762515796
-640	-177	-399
-636.4892959402317	-296.2312987086865	-249.18960122873887
-630.7700716912098	-334.99999999999955	-175.78898171123043
-628	-260	-332
-621	-304	-283
-619.1431833821725	-407.0741471393111	-274.22869576286865
-619	-161	-425
-616.7068335549579	-403.3058244373299	-276.8427215768535
-616	-197	-399
-613.9570579275783	-415.8568270033902	-302.9083181840515
-606.8878119424164	-392.3890563838302	-479.92515330251854
-606.7817046990108	-391.9147538833904	-481.4530104976471
-605.9514914705042	-397.11880936497346	-481.50913307284225
-605.8624999999938	-416.06746575342595	-301.99999999999835
-587	178	-584
-586.8437804154191	-536.2496086744745	6.068459227245825
-566	-412	-425
-566	-79	-500
-559.2640813616323	-422.5197552272173	-150.2963188542878
-559.2640813616322	-422.51975522721773	-150.29631885428745
-559.2640813616322	-422.5197552272175	-150.29631885428762
-558.3118315993229	-405.9314783450279	-470.50312121945296
-558.3118315993228	-405.93147834502787	-470.50312121945313
-558.3118315993227	-405.9314783450278	-470.5031212194532
-558.3118315993225	-405.93147834502787	-470.5031212194532
-558.311831599322	-405.9314783450277	-470.50312121945325
-551	-495	-391
-548.470975722586	-676.6991620279136	-295.13777321834476
-548.4709757225859	-676.6991620279153	-295.1377732183456
-546	-564	-413
-546	-361	-547
-541	-457	-529
-540.7477477477478	-534.1844197138315	-478.91397279632577
-540.0364989369243	-535.1824946846212	-478.90042523033503
-537.4455275546921	-532.9859457214075	-479.4017446690651
-536.4274332390827	-532.3363242224317	-479.8101539428213
-536.4274332390818	-532.3363242224314	-479.81015394282156
-507	-26	-586
-490.23308935105786	-381.583883538697	-542.8956748246801
-490.2330893510572	-381.5838835386977	-542.8956748246799
-490.2330893510567	-381.5838835386953	-542.8956748246802
-489.5841584158428	-652.2376237623753	-345.4851485148518
-489.58415841584156	-652.2376237623762	-345.4851485148515
-489.5841584158413	-652.2376237623764	-345.4851485148513
-489.5841584158404	-652.2376237623771	-345.48514851485123
