-7760	-6771	-7506	-6693	-7305
-7645	-6625	-7594	-6682	-7084
-7439	-7551	-7069	-6969	-7094
-7324	-7405	-7157	-6958	-6873
-7257	-7045	-7005	-7033	-7368
-7247	-7240	-7692	-7565	-7849
-7240	-6728	-7775	-7210	-6959
-7239	-7332	-7612	-6749	-7552
-7233	-7394	-8110	-7595	-8120
-7179	-7207	-8273	-7247	-7428
-7118	-7248	-8198	-7584	-7899
-6855	-6387	-7598	-7740	-7740
-6808	-6884	-7518	-7716	-7361
-6727	-7197	-7961	-8082	-7503
-6713	-7351	-8379	-8112	-7774
-6697	-7150	-6775	-7867	-7822
-6659	-7164	-8542	-7764	-7082
-6621	-7581	-6826	-6135	-6742
-6601	-6447	-8420	-7785	-6555
-6598	-7205	-8467	-8101	-7553
-6561	-7456	-7487	-6633	-6618
-6483	-7572	-6599	-6578	-6865
-6404	-7390	-8628	-7648	-6492
-6389	-6969	-8277	-8305	-8084
-6388	-6996	-6973	-7638	-7984
-6321	-6936	-8858	-7987	-7663
-6289	-7757	-6760	-6125	-5804
-6274	-6823	-8365	-8294	-7863
-6134	-7195	-8363	-8189	-7494
-6080	-7008	-8526	-7841	-6802
-6066	-7162	-8944	-7871	-7073
-5932	-7697	-6643	-6493	-5751
-5852	-7431	-7358	-7167	-6670
-5755	-7696	-7607	-6703	-6306
-5646	-7274	-8399	-7793	-7696
-5585	-6939	-8182	-8652	-6872
-5549	-7539	-8648	-7329	-7332
-5398	-7636	-7490	-7071	-6253
-5380	-7738	-5373	-6012	-5929
-5276	-6785	-8380	-8423	-7034
-5275	-6473	-8943	-8346	-7004
