-711.1880804633506	-312.2890704040535	60.091225613302896
-705	-118	-99
-701.6200141761711	-403.0969564190133	114.25194922353248
-697.5260763711574	-397.55460153296303	113.0768504428018
-689.8521078092606	-437.98963372494813	10.843123704215628
-675.7875	-315.125	-127.9875
-674.3005807032145	-312.58108005667367	-128.2058516519146
-673.710423764216	-312.01074475788334	-129.10851434565478
-671.5358851674641	-358.3492822966507	-47.9377990430622
-670	-354	-49
-666.6036502666552	-354.77170020049164	-50.789047799732
-663	-119	-184
-661.9691603317208	-120.66588919603778	-183.82228420048045
-661.922305764411	-120.17293233082707	-184.7919799498747
-660.6829268292684	-132.6829268292683	-423.1707317073171
-654	-184	-203
-641.2494507506408	-255.04517575979497	-375.6467411204687
-641	-375	2
-639.2037722098052	-257.0410633877047	-377.34917568176394
-639.1830319808444	-257.3429388553608	-377.7550249717061
-639	-259	-377
-638.3619325281132	-260.61266139108704	-383.07330279050393
-634	-466	54
-627.0377358490566	-548.8113207547169	25.528301886792462
-624	-441	-98
-610.6800000000001	68.1	-612.8199999999999
-610	69	-613
-605	-415	-321
-604	-309	-446
-603.6666666666666	-309.1428571428571	-445.95238095238096
-584.7901744705848	359.1788247930546	-652.3044673563604
-581.5121006270936	-555.3939493433015	-103.52017632632547
-580.4767332986556	-557.9491897083475	-104.53728689001
-580.0775178631325	-556.1949482181591	-106.351756963295
-579.7836940175556	-557.8553722101036	-106.31745826122673
-579.357975534603	-559.6412586459596	-105.32747074061427
-579.1802701203744	-566.4428895366951	-106.47283116856521
-575.5190944144565	23.762773744567497	-450.41287308484283
-575.2771739130435	44.4076086956522	-560.1413043478261
-573.2040037850754	-449.2216588792789	-137.5508345207719
-572	118	-649
-571.8103518672974	51.58898552030432	-560.2568703286636
-559.7772340039877	-137.74605764002175	-536.0831369705758
-559.4028907820427	-215.3895376663157	-493.4261031875179
-558.9121408448201	-137.98594928946596	-535.0863127771705
-538.0690639638988	-590.7297625030925	69.14827354660082
-537.7509993664523	-596.877184642204	64.17459018648609
-534.501978021978	11.971208791208795	-638.9971428571428
-532.9545454545455	-231.77272727272728	-552.909090909091
-532	14	-639
-531.9106038991916	-610.585354255825	239.93865905848787
-530	-229	-553
-529.723880597015	-468.0820895522388	-374.8731343283582
-529	-469	-373
-525.6216397465788	-610.72803786954	243.008546314822
-516.6550218340611	-516.3406113537118	-149.2576419213974
-516.6	-517	-149.70000000000005
-516.089430894309	-545.873532068654	-227.4977416440831
-516	-546	-227
-515.5384615384615	-546.1538461538462	-226.01538461538462
-509	334	-702
-503.49635036496346	-243.91970802919707	-447.5620437956205
-488	-577	-109
-481.6674785125572	-48.65047166481352	-577.3268650394451
-461	-38	-637
-459.9289446185998	-37.51974921630094	-637.2683385579937
-454	-419	-408
-453	-313	-533
-450	-378	-440
-440	-512	-308
-435.977291319497	-445.26587259506135	-541.4268368429026
-432	-323	-569
-429.62542211129056	-657.2055498458376	299.8091322860079
-423.49586505370735	-60.31234748148921	-643.6028991552821
-413.3802816901408	-526.7570422535211	-348.40342052313883
-412	-485	-401
-411	-525	-349
-409	301	-668
-405	-466	-433
-399.21469411092056	-440.1538021726701	-589.1114922813036
-398.53194888178916	-549.3466453674122	-460.60063897763575
-395	-441	-585
-393.9557838597652	247.8346287415247	-674.9999999999999
-392.594841092701	247.7476301761941	-671.5994100604819
-392	245.3673604552153	-674.870929301952
-392	247	-675
-391.76499834272454	242.08385813722242	-680.6281073914483
-387	-587	-210
-382	36	-662
-377.5650913673598	-20.37731568998108	-704.5169502205418
-374.8941217241754	-212.4095588758679	-606.1993388135024
-373.96935616670305	-246.15519720257177	-603.1421514707738
-372	-78	-662
-370	-9	-753
-369.33846153846156	-9.430769230769215	-754.6461538461539
-368.70405930967434	-9.000000000000005	-754.7907146329607
-368.27042253521125	-8.521126760563382	-755.2394366197183
-354.42894056847547	-588.0981912144704	-254.03423772609818
-353	-149	-657
-350	-658	94
-349	-584	-255
-344	-593	-375
-338.0453120978608	-242.81098511801127	-648.5770820401799
-338	-610	-201
-334.35866142355155	-469.30702248129194	-485.89445869288926
-334	-470	-482
-332.9544373871297	-469.98031608070204	-483.428057846113
-327.5408163265306	-522.5	-590.8020408163266
-325.52771474197345	-519.2551689359557	-591.7611363254329
-325	-520	-591
-324	-462	-592
-310	-302	-617
-308.285277059224	-592.1057699115045	-422.289410483322
-308	-243	-632
-296	-272	-635
-292.125	-418.25	-615.75
-290.9897340177322	-518.6276248250117	-637.4944003733085
-287	-620	32
-276.99922330482144	261.48079579857483	-779.6413767004667
-276	260	-781
-259.20532907395864	-333	-672.6244562860782
-257.6276616915423	-329.8101890547264	-674.8247562189055
-256	-329	-675
-252.27525447522171	-625.8999302296169	-47.11580520855745
-252	-65	-729
-233	-615	-376
-227	-622	-258
-210.75865036367816	-352.30057901161615	-672.4271334939622
-204	-638	-28
-203	-566	-449
-201.64621062992126	-633.5376476377952	-32.20071358267716
-196.67230546157563	-432.2986950217496	-713.1687207990979
-195	-612	-421
-176.44121910365166	171.85419330984163	-788.655473401181
-141	-634	-85
-107.31986531986533	-557.4781144781145	-597.5185185185185
-107.0493827160494	-635.5061728395062	-497.69135802469134
-107	-636	-496
-106	-556	-607
-81	115	-760
-23.248919615473312	-624.6976816982515	-534.2811305623632
-23	-464	-658
-8.643092265279417	-479.4815812144513	-665.4202190149515
84.81302686147919	-597	-561.160285464108
150	-693	-380
269.0302978137373	-509.26470419464044	-650.0563939735914
270.37180319628004	-507.5949353831975	-650.2811302180424
