-14176	-9070	-7252	-8501
-14169	-8574	-7008	-9038
-14103	-9051	-7337	-8846
-14096	-8555	-7093	-9383
-13816	-9635	-8032	-9827
-13784	-9518	-8035	-9540
-13711	-9499	-8120	-9885
-13697	-9760	-8891	-9905
-13690	-9264	-8647	-10442
-13662	-9790	-7996	-10233
-13639	-9755	-8533	-9928
-13632	-9259	-8289	-10465
-13621	-10200	-7165	-10215
-13578	-10519	-7527	-9688
-13537	-8933	-9151	-9445
-13534	-9663	-8083	-9930
-13530	-8437	-8907	-9982
-13527	-9167	-7839	-10467
-13515	-9961	-7383	-9787
-13385	-9993	-8120	-9896
-13366	-9109	-8602	-10782
-13325	-10465	-6681	-10046
-13316	-9995	-8681	-9644
-13304	-9409	-7857	-10245
-13303	-9445	-7043	-10398
-13288	-10167	-8846	-9828
-13287	-9117	-7784	-10551
-13285	-8843	-9119	-9650
-13281	-9671	-8602	-10365
-13278	-8347	-8875	-10187
-13256	-9467	-9019	-9671
-13230	-10162	-8488	-9851
-13223	-9666	-8244	-10388
-13211	-10224	-8657	-9554
-13204	-9728	-8413	-10091
-13200	-9405	-9119	-9233
-13197	-10400	-8133	-9820
-13139	-10395	-7775	-9843
-13135	-10700	-7388	-9283
-13120	-10457	-7944	-9546
-13104	-9791	-9103	-10466
-13094	-11110	-6557	-9265
-13085	-9853	-9272	-10169
-13076	-9308	-8399	-10749
-13072	-9839	-7674	-11039
-13067	-10295	-7941	-10623
-13054	-10441	-8249	-9044
-13043	-10555	-8097	-10226
-13027	-9848	-8914	-10192
-13025	-9799	-8285	-10235
-13018	-9303	-8041	-10772
-13013	-10024	-8390	-10458
-12999	-9365	-8210	-10475
-12994	-10086	-8559	-10161
-12987	-10493	-8197	-9788
-12986	-10294	-8540	-9593
-12985	-10550	-7739	-10249
-12983	-11024	-7472	-10078
-12978	-9908	-8469	-10300
-12976	-10528	-7228	-10615
-12966	-10612	-7908	-9952
-12936	-10081	-8201	-10184
-12925	-9026	-9532	-9709
-12883	-8843	-9436	-9946
-12857	-10525	-8934	-9897
-12842	-9588	-7352	-11135
-12821	-10737	-7339	-10444
-12814	-10241	-7095	-10981
-12799	-10520	-8576	-9920
-12787	-8863	-9602	-9250
-12780	-10582	-8745	-9623
-12761	-9698	-9227	-10509
-12738	-11284	-7570	-9680
-12689	-10815	-8032	-9615
-12682	-10017	-8970	-8697
-12678	-8480	-9233	-10330
-12676	-10260	-9227	-10092
-12663	-11468	-6645	-9334
-12660	-8922	-7902	-10784
-12653	-10330	-8309	-10299
-12618	-10255	-8869	-10115
-12600	-9538	-9477	-9376
-12592	-10989	-8758	-9547
-12588	-9498	-9500	-9497
-12569	-10315	-8424	-10223
-12534	-10984	-8400	-9570
-12516	-9433	-9487	-9632
-12485	-11230	-6724	-10038
-12476	-10760	-8724	-9636
-12471	-9897	-9024	-10476
-12467	-10428	-8299	-10766
-12414	-10706	-8795	-9492
-12413	-9892	-8666	-10499
-12393	-10825	-8506	-9656
-12383	-9135	-9297	-9881
-12380	-10130	-8311	-10468
-12379	-10736	-7900	-9820
-12375	-10586	-8578	-10052
-12371	-11117	-7853	-10342
-12367	-9763	-9524	-9598
-12364	-10493	-8456	-10083
-12349	-8725	-9446	-9856
-12341	-10232	-9331	-8928
-12317	-10581	-8220	-10075
-12313	-11023	-8762	-8821
-12295	-11465	-7431	-9275
-12280	-11222	-7987	-9538
-12271	-9783	-9690	-8902
-12255	-11018	-8404	-8844
-12245	-10618	-9315	-10161
-12237	-10177	-7977	-10862
-12226	-9358	-8439	-10541
-12213	-10299	-8445	-10418
-12209	-10830	-7720	-10708
-12187	-10613	-8957	-10184
-12175	-8956	-9983	-9514
-12169	-9896	-9565	-9445
-12162	-9400	-9321	-9982
-12161	-10652	-7949	-9850
-12157	-9856	-9588	-9566
-12146	-11059	-8583	-9585
-12138	-10673	-8512	-10292
-12129	-11028	-7976	-9873
-12129	-10647	-9019	-9459
-12127	-11121	-8752	-9288
-12125	-11559	-7251	-10163
-12118	-11063	-7007	-10700
-12096	-10846	-8244	-10176
-12085	-9791	-9575	-9701
-12070	-11315	-8051	-9506
-12069	-11116	-8394	-9311
-12059	-8980	-9252	-10221
-12016	-9878	-9629	-9073
-11970	-8593	-9780	-9898
-11965	-10794	-8876	-9780
-11947	-9628	-9645	-9242
-11940	-9132	-9401	-9779
-11881	-9647	-7053	-11061
-11873	-11137	-8336	-9942
-11838	-9245	-9276	-10322
-11833	-9701	-9543	-9906
-11802	-10799	-9176	-9756
-11779	-10869	-8258	-9963
-11760	-10303	-9520	-9368
-11748	-10263	-9543	-9489
-11744	-9314	-10071	-9583
-11720	-11054	-8974	-9382
-11718	-11528	-8707	-9211
-11711	-11032	-8463	-9748
-11683	-11558	-7812	-9539
-11668	-10774	-8133	-10326
-11664	-10992	-9074	-8944
-11660	-11523	-8349	-9234
-11659	-9876	-10071	-9166
-11575	-10605	-9602	-8621
-11556	-11241	-8574	-9577
-11549	-10745	-8330	-10114
-11543	-9900	-9340	-9873
-11534	-11152	-8964	-9849
-11513	-11165	-8504	-9595
-11498	-11236	-8216	-9600
-11478	-11195	-7609	-9923
-11455	-11160	-8146	-9618
-11455	-8709	-9628	-9628
-11446	-10964	-9149	-9721
-11437	-12e3	-7210	-9360
-11433	-11357	-7864	-9282
-11390	-9882	-9404	-9501
-11372	-10865	-8831	-10215
-11335	-9721	-10026	-9506
-11311	-11629	-7825	-9975
-11255	-11567	-7925	-9537
-11253	-11624	-7467	-9998
-11232	-11637	-7007	-9744
-11225	-11141	-6763	-10281
-11222	-9848	-9561	-9701
-11130	-9358	-9823	-9890
-11008	-9396	-10138	-8644
-11003	-11145	-9010	-9316
-10961	-10649	-9354	-8928
-10757	-11587	-8408	-9137
-10179	-10162	-9780	-9439
