-702	-9	-108
-696	110	-362
-694.0839443742099	167.00845223044968	-449.34155679971104
-680	194	-598
-660	-132	-423
-639.0542635658915	-158.33720930232556	-266.4098837209302
-634	107	-447
-611.1951219512196	170.97560975609755	-607.3560975609755
-598	16	-448
-581	363	-648
-578	-208	-12
-575.2771739130435	44.40760869565217	-560.1413043478261
-572	118	-649
-549	-351	206
-545.027275306029	44.830784001396495	-590.0707412337167
-535.2727272727273	-165.36363636363637	-305.4545454545455
-489	-353	-84
-484.5861027535369	42.46440400943606	-519.3167327588285
-466.06013798931883	-285.0615969701166	-341.271266215458
-454.12291537986414	4.405806053119221	-429.3150092649784
-453	-68	-449
-452.74757551270443	-397.6068830772112	-250.0156840288907
-431.73024701426806	-127.18472123777015	-435.96087304670704
-429	-122	-437
-416.87523132134686	-453.4133894960382	32.745474792355196
-408.6199906302097	-135.4064188974063	-364.0341248501314
-391	-119	-482
-387.33660582499215	-365.6733858674173	-338.9917230588065
-370	-9	-753
-369.33846153846156	-9.430769230769217	-754.6461538461539
-354	-402	-355
-338.88659153731663	-381.1540718690198	-466.53177971507546
-331	-239	-641
-313.3090792015454	-257.862202189311	-487.4314230521571
-303.8838294198562	-453.80365442985044	-379.4503927246457
-302	-429	-425
-261.4816834437868	-435.0929667313824	-406.7508100175249
-256.75	-86.625	-641.875
-256.22425032594526	-516.93481095176	-356.4282920469361
-252	-65	-729
-220.166131697524	-437.1565983679694	-451.0675138315571
-204.5929940140165	-358.7402174036507	-482.14963822851234
-197.23683168316833	-639.9625082508252	-262.45082508250823
-195	-637	-263
-168.72295978082022	-372.0962511797361	-585.1645839638186
-152	663	-756
-122	276	-781
-68.58917496957805	-483.94970911867165	-368.6209451994006
-23.248919615473312	-624.6976816982515	-534.2811305623632
-4	220	-757
271	-684	-102
278	-500	-537
