-8655	-4524	-5741	-6640	-5992
-8529	-4625	-6438	-6604	-5949
-8520	-4964	-5098	-5806	-6510
-8465	-4819	-5450	-7236	-5912
-8461	-5539	-6213	-7116	-7716
-8399	-5037	-6005	-7138	-6083
-8194	-4769	-5279	-7301	-6861
-8184	-4061	-5897	-7373	-5253
-8068	-4342	-5181	-7488	-4882
-7995	-5171	-5873	-6743	-7727
-7985	-4463	-6491	-6815	-6119
-7921	-4657	-5503	-7447	-6082
-7833	-6096	-5199	-6081	-7030
-7805	-5466	-5582	-7339	-7647
-7795	-4758	-6200	-7411	-6039
-7743	-4964	-5374	-7361	-6014
-7709	-5734	-5530	-6284	-8153
-7674	-5603	-4925	-6649	-7035
-7670	-5906	-4939	-6505	-8165
-7662	-5622	-6180	-6294	-7508
-7627	-5684	-4734	-6869	-7849
-7606	-5615	-5442	-6577	-8311
-7600	-5373	-6706	-6520	-6077
-7546	-5271	-6348	-7075	-6138
-7537	-5863	-5742	-6481	-6901
-7482	-5669	-5443	-6311	-6961
-7404	-5794	-5047	-5817	-7394
-7374	-4956	-6575	-5790	-6688
-7312	-4698	-6495	-6233	-6156
-7281	-5486	-6478	-6261	-6071
-7216	-5851	-5159	-6083	-6949
-7169	-5739	-5809	-6093	-6304
-7165	-5581	-6189	-6278	-7424
-7145	-5893	-5421	-6013	-6644
-7098	-5781	-6071	-6023	-5999
-7087	-5055	-4758	-7404	-6417
-7081	-6291	-4516	-5249	-7467
-7054	-4154	-7054	-5531	-4829
-7010	-6333	-4778	-5179	-7162
-6987	-5879	-5454	-6409	-8255
-6986	-5068	-6829	-6043	-6596
-6978	-6172	-4428	-5542	-7625
-6952	-5748	-4849	-6774	-7137
-6907	-6214	-4690	-5472	-7320
-6894	-5575	-5644	-6785	-5713
-6875	-6132	-4785	-6241	-8488
-6873	-5506	-6352	-6493	-6175
-6738	-5946	-5709	-5659	-6693
-6726	-5740	-4714	-5984	-8619
-6705	-5752	-4945	-6608	-7211
-6703	-6261	-4997	-6438	-7236
-6673	-6311	-4390	-5481	-7571
-6626	-6199	-5040	-5491	-6926
-6570	-6192	-4302	-5774	-7729
-6482	-6148	-4551	-5431	-7916
-6447	-5884	-5733	-6218	-6406
-6311	-6291	-4676	-5970	-6979
-6142	-6023	-5695	-6157	-6352
-6086	-6016	-4957	-6440	-7155
-6039	-5904	-5607	-6450	-6510
-6017	-6238	-3759	-5704	-7502
-5951	-6456	-4314	-5606	-7673
-5904	-6344	-4964	-5616	-7028
-5854	-6705	-3537	-4396	-7230
-5690	-6317	-3574	-5181	-8037
-5512	-6374	-4643	-5148	-6771
