-41443	-34821	-31998
-40891	-37212	-34960
-40534	-37456	-36324
-40387	-38042	-36612
-40326	-38618	-35491
-40249	-38759	-36049
-40162	-38798	-35817
-40058	-38599	-36196
-40049	-38047	-37162
-40019	-39278	-36020
-39224	-37337	-38373
-38611	-36531	-38806
-38503	-40337	-36636
-38473	-40017	-36878
-38322	-40216	-36781
-38308	-40194	-37153
-38261	-36698	-38840
-38254	-36769	-38638
-38228	-40297	-36774
-38188	-40282	-37146
-38162	-40205	-37575
-38111	-37249	-38841
-38104	-41108	-36365
-38102	-39906	-37700
-38075	-41334	-36183
-38074	-40788	-36607
-38064	-41592	-36212
-38029	-41671	-35838
-37989	-36649	-39122
-37923	-40987	-36510
-37910	-41306	-36696
-37909	-40965	-36882
-37880	-40986	-36938
-37879	-41657	-36530
-37789	-41053	-36875
-37729	-41185	-36841
-37715	-41163	-37213
-37635	-41266	-36834
-37595	-41251	-37206
-36864	-42212	-36174
-36786	-42286	-36196
-36642	-41912	-37438
-36576	-42410	-35684
-36453	-42459	-36594
-36179	-38521	-39374
-36041	-37660	-39866
-35982	-38355	-39385
-35927	-42541	-36139
-35755	-41988	-37475
-35691	-37962	-39551
-35599	-38103	-39396
-35569	-37783	-39638
-35486	-42539	-36761
-35485	-42627	-36329
-35479	-38387	-39716
-35345	-43100	-36024
-35344	-43188	-35592
-35288	-42448	-37561
-35287	-42536	-37129
-35278	-38450	-39579
-34933	-43042	-36103
-34903	-42722	-36345
-34752	-42921	-36248
-34738	-42899	-36620
-34705	-42631	-37145
-34676	-43410	-36061
-34641	-43580	-35066
-34495	-37482	-40189
-34445	-43602	-34859
-34394	-43438	-35387
-34346	-33778	-40627
-34298	-43739	-34111
-34246	-43740	-34674
-34227	-43515	-35616
-34065	-35331	-40596
-34042	-34140	-40720
-34025	-43858	-34648
-33997	-43451	-35759
-33747	-34091	-40725
-33730	-41225	-38925
-33679	-43637	-34729
-33645	-34255	-40750
-33632	-34735	-40654
-33386	-43896	-33898
-33337	-34686	-40659
-33245	-43839	-34649
-33195	-44050	-33681
-33169	-34902	-40677
-33092	-33683	-40790
-33045	-33557	-40939
-33017	-34899	-40755
-32889	-33943	-40832
-32722	-34850	-40760
-32699	-33659	-40884
-32550	-44103	-33328
-32481	-35053	-40954
-32418	-35212	-40853
-32227	-37137	-40693
-31433	-34301	-41003
-31050	-33742	-41031
-30859	-33265	-41117
-30746	-34104	-41124
-30451	-34055	-41129
