796657.746508	701559.076596	1
796819.38	700610.91	1
797573.616216	699965.904982	0
797592.075851	694273.002357	1
797693.627408	693418.102079	1
798526.526672	692591.025066	0
798544.885379	689665.975659	1
798762.156051	688641.700531	1
800188.4	687619.86	1
800669.104032	687000.505139	1
801202.694156	686498.014839	1
801471.98	684054.02	1
802533.988746	682736.785219	1
802786.676109	682003.237594	0
802799.427924	679728.609924	1
802895.18	678882.82	1
803320.08	678379.72	1
804410.753944	677872.65003	1
804915.08	676978.72	1
805842.937832	676531.637389	0
805869.358623	675870.001709	1
805965.08	675024.62	1
806870.88	674253.22	1
807480.758663	674014.411448	1
808049.015163	673084.793998	1
810064.961858	672251.434177	1
810855.05267	671686.763836	1
810973.639018	670505.971337	1
811398.88	670001.42	1
812516.077119	669379.529384	1
813087.8173	668548.01123	1
816196.975913	667008.653668	1
817182.48	666127.33	1
817758.508749	665915.100123	1
817851.566937	665335.972503	1
818799.12238	664718.356163	1
820343.480285	664155.579396	1
820389.28	663960.64	1
821375.208163	663591.920401	1
822153.024168	663502.645363	1
823030.507176	663185.464937	1
823076.28	662990.64	1
824035.901453	662623.332287	1
825400.998448	662550.067241	1
827738.582055	662331.385747	1
828321.711176	662116.539835	1
829207.825632	661574.197307	1
833952.908592	661170.182514	1
835350.68	660416.83	1
842039.68	660057.83	1
857167.577568	659605.33001	0
